anime_id,name,genre,type,episodes,rating,members
2577,Tom Sawyer no Bouken,"Adventure, Drama, Historical, Slice of Life",TV,49.0,7.15,2322
3977,To Heart Omake,"Comedy, Harem, School, Slice of Life",Special,6.0,6.47,2007
3540,Henbou Moral Hazard,Hentai,OVA,1.0,4.88,552
30137,Big Order,"Action, Shounen, Super Power",OVA,1.0,6.18,17237
33578,Hungry Zombie Francesca!!,"Fantasy, Music",Music,2.0,5.57,242
13357,High School DxD Specials,"Comedy, Demons, Ecchi, Harem, Romance, School",Special,6.0,7.37,75439
22641,Kero Kero Keroppi no Bikkuri! Obakeyashiki,"Kids, Supernatural",OVA,1.0,5.54,76
31756,Owari no Seraph: The Beginning of the End,"Action, Drama, Shounen, Supernatural, Vampire",Special,1.0,6.99,14248
5194,Aneimo,Hentai,OVA,2.0,7.09,7244
22699,Dragon Ball Z: Zenbu Misemasu Toshi Wasure Dragon Ball Z!,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Slice of Life, Super Power",Special,1.0,7.0,4153
1357,Shin Hokuto no Ken,"Action, Martial Arts, Sci-Fi, Shounen",OVA,3.0,7.04,6426
505,Fushigiboshi no☆Futagohime,"Comedy, Magic, Shoujo",TV,51.0,7.45,5074
9782,Norageki!,"Mystery, Sci-Fi, Space",OVA,1.0,6.29,6727
8554,Hashire Melos,"Drama, Historical",Special,1.0,5.83,338
1369,Detective Conan OVA 01: Conan vs. Kid vs. Yaiba,"Adventure, Comedy, Mystery, Shounen",OVA,1.0,7.37,10294
23001,Manga Jinbutsushi,Historical,TV,365.0,6.91,71
4024,Sanrio Anime Sekai Meisaku Gekijou,"Adventure, Fantasy, Kids",TV,13.0,6.35,611
6311,Sarutobi Ecchan,"Comedy, Kids, Magic, School",TV,26.0,6.08,357
8249,Votoms Finder,"Action, Drama, Mecha, Military, Sci-Fi",OVA,1.0,6.39,1735
21773,Sugar*Soldier,Shoujo,Special,3.0,5.87,6738
10276,Prince of Tennis: Mini Theater,Comedy,Special,3.0,7.13,3010
10014,Shouwa Monogatari,"Drama, Historical",TV,13.0,7.06,3563
30537,Tiger & Bunny: Too Many Cooks Spoil the Broth,"Action, Comedy, Mystery, Super Power",Special,1.0,6.06,1111
19283,Oyako Rankan The Animation,Hentai,OVA,1.0,6.25,1578
6555,Pokemon: Pikachu no Kirakira Daisousaku!,"Adventure, Comedy, Fantasy, Kids",Special,1.0,6.58,3786
797,Hanaukyou Maid-tai OVA,"Comedy, Ecchi, Harem, Romance",OVA,3.0,6.82,6586
28981,Ame-iro Cocoa,"Comedy, Slice of Life",TV,12.0,4.8,14295
1734,Ajimu: Kaigan Monogatari,"Comedy, Drama, Romance, School",ONA,4.0,6.48,9102
6941,Toriko: Jump Super Anime Tour 2009 Special,"Action, Adventure, Comedy, Shounen, Super Power",Special,1.0,7.13,4650
29269,Hangyodon no Parallel Daisakusen: Mirai Sekai wa Oosawagi,"Kids, Sci-Fi",OVA,1.0,5.67,50
17090,Agigongryong Doolie (2009),"Adventure, Kids",TV,26.0,5.5,132
2927,Kimikiss Pure Rouge,"Drama, Romance, School",TV,24.0,7.48,58211
538,Shin Tenchi Muyou!,"Comedy, Harem, Romance, Sci-Fi, Shounen",TV,26.0,6.95,22621
4854,Fuuma no Kojirou: Yasha-hen,Action,OVA,6.0,6.92,819
26291,Boku no Diet Daisakusen,"Drama, Kids",OVA,1.0,5.75,52
2929,Moonlight Mile 2nd Season: Touch Down,"Adventure, Drama, Sci-Fi, Space",TV,14.0,7.51,2758
16866,Tonari no Kaibutsu-kun: Tonari no Gokudou-kun,"Comedy, Historical, Romance, Shoujo",OVA,1.0,7.27,46837
33422,Nyancos: Hello! Our Brilliant Future Digest,"Sci-Fi, Space",Special,1.0,2.91,40
9874,Touhou Niji Sousaku Doujin Anime: Musou Kakyou,"Fantasy, Magic",OVA,2.0,7.07,18305
2318,Dog Soldier,"Action, Military, Seinen",OVA,1.0,4.24,827
23405,Tokyo Ravens: Kon ga Oshiete Moshi Agemasu! Maru Wakari Tokyo Ravens,"Shounen, Supernatural",ONA,3.0,6.91,5949
1108,Senkaiden Houshin Engi,"Adventure, Fantasy, Historical, Magic, Shounen, Supernatural",TV,26.0,7.28,10449
2784,Gift: Eternal Rainbow Special,"Comedy, Ecchi, Harem, Magic, Romance",Special,1.0,6.89,5505
30754,Tamagotchi! x Himitsukessha Taka no Tsume,"Comedy, Parody",OVA,1.0,7.13,56
8041,Sennin Buraku,"Comedy, Ecchi",TV,23.0,5.76,213
9344,Torajima no Miime,Slice of Life,Special,2.0,6.52,331
17479,Bad Badtz-Maru no Ore no Pochi wa Sekaiichi,Kids,Movie,1.0,5.73,109
514,Cossette no Shouzou,"Drama, Horror, Magic, Psychological, Romance, Supernatural",OVA,3.0,7.0,40318
8367,Crayon Shin-chan Movie 16: Chou Arashi wo Yobu Kinpoko no Yuusha,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1.0,6.77,878
15841,Tsun Tsun Maid wa Ero Ero Desu,Hentai,OVA,2.0,7.13,5384
327,Puchi Puri Yuushi,"Comedy, Fantasy, Magic, Shoujo",TV,26.0,7.54,8030
13093,Nazo no Kanojo X: Nazo no Natsu Matsuri,"Ecchi, Mystery, Romance, Seinen",OVA,1.0,7.32,17967
12163,Ginga Tetsudou 999: Hoshizora wa Time Machine,"Drama, Sci-Fi",Movie,1.0,6.99,443
9931,Happy Birthday: Inochi Kagayaku Toki,"Drama, Kids, Slice of Life",Movie,1.0,7.48,1356
12281,Rinne no Lagrange Season 2,"Action, Comedy, Mecha, Sci-Fi",TV,12.0,7.06,19427
8220,Baby Felix,"Comedy, Kids",TV,65.0,5.68,240
11773,To Heart 2: Dungeon Travelers,"Adventure, Comedy, Ecchi, Fantasy, Magic, Seinen",OVA,2.0,6.45,2540
27461,Pororo's English Show,"Kids, Music",TV,13.0,5.31,53
10384,Sono Hanabira ni Kuchizuke wo: Reo x Mai Diaries,"Comedy, Romance, School, Shoujo Ai",ONA,10.0,6.66,5125
10114,Nintama Rantarou Movie: Ninjutsu Gakuen Zenin Shutsudou! no Dan,"Comedy, Shounen",Movie,1.0,6.85,297
3810,Mori no Youki na Kobito-tachi: Belfy to Lillibit,"Adventure, Comedy, Fantasy",TV,26.0,6.56,561
25439,Choboraunyopomi Gekijou Dai Ni Maku Ai Mai Mii: Mousou Catastrophe Special,"Comedy, Slice of Life",Special,1.0,5.62,1665
33142,Re:Zero kara Hajimeru Break Time,"Adventure, Comedy, Fantasy",Special,11.0,6.83,17693
10003,Kago Shintarou Anime Sakuhin Shuu,"Comedy, Dementia, Horror, Seinen",OVA,15.0,5.23,1551
8145,Gegege no Kitarou: Nippon Bakuretsu,"Action, Fantasy, Horror, Kids, Shounen, Supernatural",Movie,1.0,6.48,340
32735,Persona 3 the Movie Meets “Walkman”,Drama,ONA,1.0,5.91,937
7729,Hokkyoku no Muushika Miishika,Adventure,Movie,1.0,6.4,172
16756,Kuiba: Zhi Shiwanhuoji,"Action, Adventure, Fantasy, Kids",Movie,1.0,6.77,487
2342,Shin Choujin Densetsu Urotsukidouji Mataiden,"Demons, Fantasy, Hentai, Horror, Sci-Fi",OVA,2.0,6.22,676
29718,Kumo no Ito (Special),Drama,Special,1.0,6.6,58
3432,Chou Mashin Eiyuuden Wataru,"Action, Adventure, Comedy, Mecha",TV,51.0,7.16,615
3975,Uchi no 3 Shimai,"Comedy, Slice of Life",TV,141.0,6.68,265
3506,Connected,"Dementia, Music, Sci-Fi",Music,1.0,6.24,2697
28157,Sei Brunehilde Gakuen Shoujo Kishidan to Junpaku no Panty The Animation,Hentai,OVA,1.0,7.22,2935
33176,Nyancos: Hello! Our Brilliant Future,"Sci-Fi, Space",OVA,1.0,3.36,60
18881,Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Drama Flash Special,"School, Supernatural",Special,1.0,6.43,5005
10624,Mardock Scramble: The Second Combustion,"Action, Psychological, Sci-Fi",Movie,1.0,7.5,23866
10074,Toriko 3D: Kaimaku Gourmet Adventure!!,"Action, Adventure, Comedy, Shounen",Movie,1.0,6.83,4204
28665,Nenga no Kizuna,Slice of Life,ONA,1.0,5.99,178
30419,"Wake Up, Girls! Beyond the Bottom","Drama, Music",Movie,1.0,7.18,2555
22997,Shin Skyers 5,"Action, Sci-Fi",TV,26.0,6.25,68
4557,Handle With Care..,Hentai,OVA,1.0,5.56,415
11543,Hate You,Music,Music,1.0,6.07,1222
311,Ace wo Nerae!,"Drama, Romance, School, Shoujo, Sports",TV,26.0,7.08,3945
13173,Puka Puka Juju,"Fantasy, Slice of Life",Movie,1.0,6.82,3621
30869,Ajin Part 2: Shoutotsu,"Action, Horror, Mystery, Seinen, Supernatural",Movie,1.0,7.51,11377
5214,Gakuen Shimai,Hentai,OVA,2.0,6.74,2864
2459,Maison Ikkoku: Ikkokujima Nanpa Shimatsuki,"Comedy, Drama, Romance",OVA,1.0,7.23,2341
2069,Onna Senshi Efe & Jira: Gude no Monshou,"Adventure, Fantasy",Movie,1.0,5.75,545
22745,Brothers Conflict Special,"Harem, Romance, Shoujo",Special,1.0,6.81,10451
983,Cosplay Complex: Extra Identification,Comedy,OVA,1.0,5.9,2145
29973,Aya Hito Shiki to Iu na no Ishi Hata,Dementia,ONA,1.0,4.38,177
27379,Sekai no Ouja: King Kong Taikai,"Adventure, Sci-Fi",Special,1.0,6.0,57
884,Shin Angyo Onshi,"Action, Fantasy",Movie,1.0,7.0,13231
5929,Hi no Ame ga Furu,"Drama, Historical",Movie,1.0,7.55,513
2815,Geragera Boes Monogatari,"Comedy, Kids",TV,52.0,7.17,869
12959,Ojousama Yomeiri Kousou!,Hentai,OVA,2.0,7.05,3853
25599,Vampiyan Kids Promotion,"Comedy, Fantasy, Kids",Special,1.0,4.29,69
29850,AKB48 Stage Fighter,Action,Special,1.0,5.55,359
2941,Elysium,"Action, Mecha, Sci-Fi",Movie,1.0,5.52,950
21761,Ari to Hato,Kids,Movie,1.0,7.6,79
3407,Blassreiter,"Action, Sci-Fi",TV,24.0,7.07,55444
17491,Garden,Hentai,OVA,2.0,6.73,4334
722,Baby☆Love,"Comedy, Romance",OVA,1.0,6.45,3708
1574,Get Ride! AMDriver,"Adventure, Mecha, Sci-Fi, Shounen",TV,51.0,6.55,1061
1269,Bio Hunter,"Action, Demons, Horror",OVA,1.0,6.1,5719
2756,Cheonnyeon-yeowoo Yeowoobi,"Drama, Fantasy, Sci-Fi",Movie,1.0,7.42,9045
525,Otogizoushi,"Adventure, Drama, Fantasy, Historical",TV,26.0,7.1,10591
33144,Jiok,"Drama, Fantasy, Horror",Movie,1.0,6.22,121
3269,.hack//G.U. Trilogy,"Action, Fantasy, Game, Sci-Fi",Movie,1.0,7.32,22537
2088,Nora,"Adventure, Sci-Fi, Space",OVA,1.0,5.49,486
8754,Tales of the Abyss Special Fan Disc,"Comedy, Slice of Life",Special,2.0,6.89,2975
1816,Sonic X,"Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen",TV,78.0,6.54,28296
2485,Doku Tenshi no Shippo,"Comedy, Fantasy, Magic, Romance",Special,4.0,6.62,1184
22455,Hello Kitty no Circus ga Yatte Kita,"Fantasy, Kids",OVA,1.0,6.51,113
5002,Bari Bari Densetsu,"Action, Drama, Shounen, Sports",OVA,2.0,6.76,385
13309,Kyoto Animation: Hoshi-hen,Fantasy,Special,1.0,5.82,2295
14231,Akuemon,"Fantasy, Romance",OVA,1.0,6.27,453
8436,Animentary: Ketsudan,"Historical, Military",TV,26.0,7.08,324
753,Chijoku Shinsatsushitsu,Hentai,OVA,2.0,6.38,2825
29814,Ikiteirutte Subarashii!,Kids,Movie,1.0,4.42,78
1423,Lupin III: Napoleon no Jisho wo Ubae,"Action, Adventure, Comedy, Shounen",Special,1.0,6.97,2507
1764,Slam Dunk (Movie),"Comedy, Drama, School, Shounen, Slice of Life, Sports",Movie,1.0,7.47,8750
6971,Gegege no Kitarou (1971),"Adventure, Demons, Super Power, Supernatural",TV,45.0,6.84,556
31747,Oshiri Kajiri Mushi (TV) 4th Season,"Comedy, Kids",TV,10.0,5.58,252
22831,Abarenbou Rikishi!! Matsutarou,"Seinen, Sports",TV,23.0,6.2,5568
13519,Organic,Comedy,ONA,1.0,5.56,183
3295,Yatterman,"Adventure, Comedy, Parody",TV,60.0,6.68,2169
15915,Magical Hat,"Adventure, Comedy, Fantasy, Kids",TV,33.0,5.3,140
9958,Hayate no Gotoku! Heaven Is a Place on Earth,"Comedy, Harem, Parody",Movie,1.0,7.26,22973
390,Suzuka,"Drama, Romance, Sports",TV,26.0,7.35,64161
16556,Hong Kil-dong,"Adventure, Fantasy, Historical",Movie,1.0,5.08,81
1975,Mutekiou Tri-Zenon,"Mecha, Sci-Fi",TV,22.0,6.21,483
30958,Daruma-chan,"Kids, Supernatural",OVA,5.0,5.0,42
21861,Airy Me,"Dementia, Drama, Horror, Music",Music,1.0,6.4,1561
17419,Dog Days' Specials,"Action, Adventure, Fantasy, Magic",Special,13.0,6.88,4854
9542,Puttsun Make Love,"Comedy, Ecchi, Romance",OVA,6.0,5.94,142
5554,Eguchi Hisashi no Nantoka Narudesho!,"Parody, Shoujo, Sports",OVA,1.0,5.32,246
921,Nurse Witch Komugi-chan Magikarte Z,"Comedy, Magic, Parody",OVA,2.0,6.82,3986
7504,Bologee Story,"Drama, Romance",ONA,1.0,5.62,336
15015,Shin Koihime†Musou: Otome Tairan OVA Omake,"Adventure, Comedy, Fantasy",Special,1.0,6.61,1035
277,Mahoromatic 2,"Comedy, Drama, Ecchi, Military, Romance, Sci-Fi",TV,14.0,7.3,21393
2988,Mahou Shoujo Ai,"Action, Hentai, Horror, Supernatural",OVA,5.0,6.7,4755
26059,Samurai Hormone The Animation,Hentai,OVA,1.0,6.2,1433
8149,Gegege no Kitarou (1968 Movie),"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1.0,6.37,346
19845,Ore no Imouto ga Konnani Kawaii Wake ga Nai.: SD Chara ni Yoru Short Movie,Comedy,Special,13.0,7.05,6311
33508,Si Ling Bianma: Zhi Shijie Caozong Zhe,"Fantasy, Game, Horror, Mystery, Parody, Psychological",ONA,12.0,5.99,563
6522,Usahana: Yumemiru Ballerina,Kids,Special,7.0,5.76,125
29651,Ikedaya Soudou,"Drama, Historical, Samurai",Movie,1.0,3.85,81
8999,Origami Warriors,"Action, Adventure",TV,52.0,7.15,143
17086,Agigongryong Doolie (1988),Kids,TV,7.0,5.35,139
20083,Doteraman,"Comedy, Sci-Fi",TV,20.0,6.0,79
32074,Sowa Sowa Calendar,"Kids, Music",Music,1.0,5.78,40
16355,Dansai Bunri no Crime Edge,"Action, Fantasy, Romance, Seinen",TV,13.0,6.87,60465
630,Mahoutsukai Tai!,"Comedy, Magic, Romance, Sci-Fi",TV,13.0,6.95,5328
9600,G-Taste (2010),"Ecchi, Yuri",OVA,1.0,5.49,1445
10286,Soukou Kijo Iris Special,"Hentai, Supernatural",Special,1.0,6.29,1125
565,Steamboy,"Action, Adventure, Drama, Historical, Military, Sci-Fi",Movie,1.0,7.45,40812
29665,Genei Toshi,Dementia,Movie,1.0,4.13,98
11031,Vampire,"Hentai, Supernatural",OVA,2.0,6.56,2589
3019,Lupin III: Kiri no Elusive,"Action, Adventure, Comedy, Shounen",Special,1.0,7.06,2693
31377,Kataribe Shoujo Honoka,"Slice of Life, Supernatural",ONA,1.0,5.81,241
3940,Oshiete Re: Maid,Hentai,OVA,2.0,6.73,3126
10862,Prince of Tennis: Pairpuri,"Comedy, Drama, Shounen, Sports",Special,8.0,7.46,3315
29857,Fojiao Donghua: Dashi Zhi Pusa Nianfo Yuantong Zhang,Drama,Special,1.0,4.52,64
14827,D.C.III: Da Capo III,"Drama, Ecchi, Romance, School",TV,13.0,6.76,16219
10256,Shion Special,Hentai,Special,1.0,6.58,860
3711,After... The Animation,"Hentai, School",OVA,2.0,5.85,4369
2360,Choujin Densetsu Urotsukidouji 2,"Demons, Fantasy, Hentai, Horror, Sci-Fi",Movie,1.0,6.28,1830
20111,Time Ranger Cesar Boy no Bouken: Roma Teikoku-hen,"Adventure, Sci-Fi",OVA,1.0,6.0,69
18591,Sore Ike! Anpanman: Inochi no Hoshi no Dolly,"Fantasy, Kids, Magic",Movie,1.0,5.55,85
8713,Akai Ito,"Drama, Romance, Slice of Life",Special,1.0,6.71,1648
29744,Seishun Midnight Runners: Shiosai,Music,Music,1.0,4.63,82
18835,Hakuouki Reimeiroku Tokuten Disc,"Action, Josei, Supernatural",OVA,2.0,7.46,2178
32854,Fr/day Night,"Comedy, Music",Music,1.0,5.57,167
9063,Toaru Kagaku no Railgun: Entenka no Satsuei Model mo Raku Ja Arimasen wa ne.,"Comedy, Ecchi",OVA,1.0,6.93,23004
1738,Muteki Kanban Musume,"Action, Comedy, Martial Arts, Parody, Shounen",TV,12.0,7.22,12409
3223,Kiddy Grade: Truth Dawn,"Action, Mecha, Sci-Fi, Super Power",Movie,1.0,7.34,3174
18307,Eunhajeonseol Tera,"Action, Adventure, Sci-Fi, Shounen, Space",Movie,1.0,3.79,89
32214,Koukaku no Pandora,"Action, Comedy, Ecchi, Sci-Fi",TV,12.0,6.66,25545
9882,High School Mystery: Gakuen Nanafushigi,"Horror, Mystery",TV,41.0,7.14,344
1674,Captain Tsubasa J,"Action, Shounen, Sports",TV,47.0,7.37,13927
10527,Duel Masters Cross,"Action, Adventure, Comedy, Shounen",TV,100.0,6.72,1062
21641,Planet:Valkyrie,"Action, Music",ONA,1.0,6.0,883
27943,Nano Invaders,"Action, Adventure, Shounen, Super Power",TV,52.0,7.08,519
446,Weiß Kreuz Glühen,"Action, Drama, Shounen",TV,13.0,6.72,7043
5841,Yume wo Kanaeru Zou,Comedy,TV,12.0,5.92,160
33037,Tsukiuta. The Animation,Music,TV,13.0,6.92,11183
1238,One Piece: Mamore! Saigo no Dai Butai,"Adventure, Comedy, Fantasy, Shounen",Special,1.0,7.49,16495
34078,Ukkari Pénélope (2013),"Kids, Slice of Life",TV,13.0,7.0,32
1684,Dotto Koni-chan,Comedy,TV,26.0,7.5,1397
20145,Wagahai wa Neko de Aru,"Comedy, Historical, Slice of Life",Special,1.0,6.23,102
1711,Ryuusei Sentai Musumet,"Adventure, Comedy, Ecchi, Romance, Sci-Fi",TV,13.0,6.06,1331
3998,Tokumu Sousakan Rei & Fuko,"Hentai, Horror, Supernatural",OVA,4.0,6.37,1591
3514,Noramimi,Comedy,TV,12.0,6.9,406
19747,Dakaretai Onna,"Hentai, Romance",OVA,2.0,3.43,144
684,Tenshi no Shippo Chu!,"Fantasy, Magic, Romance",TV,11.0,6.64,3674
29712,Learn to Love,Dementia,Movie,1.0,5.5,89
10528,Duel Masters Cross Shock,"Action, Adventure, Comedy, Shounen",TV,50.0,6.5,920
1283,Choujuu Densetsu Gestalt,"Adventure, Comedy, Fantasy, Shoujo",OVA,2.0,6.26,2601
6528,Utsurun Desu.,Comedy,OVA,3.0,6.41,177
5649,Injuu Onna Kyoushi,Hentai,OVA,3.0,5.57,616
13179,Little Charo 2,Slice of Life,TV,50.0,6.3,103
3472,Tenrankai no E,Comedy,Movie,1.0,6.46,1065
6701,Jim Button,"Adventure, Fantasy, Kids, Magic",TV,26.0,6.1,169
27815,Cardfight!! Vanguard G,"Action, Game, Shounen",TV,48.0,6.9,4960
2048,Kikou Ryohei Mellowlink,"Action, Mecha, Military, Sci-Fi",OVA,12.0,7.25,3303
2560,Terra e...,"Action, Drama, Sci-Fi, Shounen",Movie,1.0,6.63,4807
1737,Uchuu Senshi Baldios,"Adventure, Drama, Mecha, Sci-Fi, Shounen, Space",TV,34.0,6.79,600
473,Tide-Line Blue,"Action, Adventure, Drama, Military, Shounen",TV,12.0,6.77,4670
26449,Akame ga Kill! Recap,"Action, Adventure, Fantasy",Special,1.0,6.91,11965
18041,Rozen Maiden (2013),"Action, Comedy, Drama, Magic, Seinen",TV,13.0,7.44,46117
2014,Taiho Shichau zo: Second Season,"Action, Comedy, Police, Shounen",TV,26.0,7.52,5387
2024,Yoshimune,"Comedy, Historical",TV,24.0,6.43,393
2740,Monkey Turn,"Drama, Sports",TV,25.0,6.55,586
32417,Chibinacs,Comedy,TV,25.0,5.5,39
10346,Ring ni Kakero 1: Sekai Taikai-hen,Sports,TV,6.0,6.96,566
2935,Ryokan Shirasagi,Hentai,OVA,2.0,6.2,1307
7529,Mori no Ongakukai,Comedy,Movie,1.0,6.13,105
529,Saishuu Heiki Kanojo,"Drama, Romance, School, Sci-Fi",TV,13.0,7.31,58051
1444,Sol Bianca: Taiyou no Fune,"Adventure, Mecha, Sci-Fi, Space",OVA,6.0,6.46,2947
9973,Xi Yang Yang Yu Hui Tai Lang: Zhi Hu Hu Sheng Wei,"Adventure, Comedy, Kids",Movie,1.0,5.26,143
7705,Starry☆Sky,"Harem, School, Shoujo",ONA,26.0,6.31,37155
4415,World Destruction: Sekai Bokumetsu no Rokunin,"Adventure, Fantasy",TV,13.0,7.1,34732
3536,Youshou,"Demons, Hentai, Horror",OVA,2.0,5.4,745
554,Koutetsu Tenshi Kurumi,"Adventure, Comedy, Drama, Historical, Mecha, Military, Romance, Shounen",TV,24.0,6.92,15653
1272,Injuu Gakuen La Blue Girl,"Demons, Hentai",OVA,6.0,6.31,4893
7523,Fuku-chan no Sensuikan,"Comedy, Historical, Military",Movie,1.0,5.44,183
29974,"Diabolik Lovers More,Blood","Harem, School, Shoujo, Vampire",TV,12.0,6.13,37924
404,Bastard!!: Ankoku no Hakaishin,"Action, Adventure, Comedy, Ecchi, Fantasy, Seinen",OVA,6.0,6.92,20619
10950,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D - Tachikoma no Hibi,"Comedy, Mecha, Sci-Fi",Special,3.0,7.07,3121
7580,Ikkitousen: Xtreme Xecutor,"Action, Ecchi, Martial Arts, School, Super Power",TV,12.0,6.95,28260
21447,Meitantei Rascal,"Adventure, Kids, Mystery",TV,12.0,5.52,162
8487,Onigamiden,"Action, Demons, Supernatural",Movie,1.0,6.64,7736
92,After War Gundam X,"Adventure, Drama, Mecha, Sci-Fi, Space",TV,39.0,7.39,19132
31403,Colosseum no Senki: Another Story,"Fantasy, Hentai",OVA,2.0,5.89,1360
20227,Yocchan no Biidama,"Drama, Historical",Special,1.0,7.5,61
21059,Oppai Infinity∞! The Animation,Hentai,OVA,1.0,6.51,1885
3635,Advancer Tina,"Hentai, Sci-Fi, Space",OVA,1.0,5.16,1487
21027,Saibi,"Drama, Psychological, Thriller",Movie,1.0,7.08,1747
13153,Renkyori Enai,Music,Music,1.0,6.52,719
33875,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu vs. Nakimushi Aidoru!? Nihon Ikkai Dai-Sug,"Comedy, Police",Special,1.0,6.95,104
23425,Karneval Specials,Comedy,Special,11.0,7.13,4415
22577,Pom Pom Purin no Kitakaze to Taiyou,"Fantasy, Kids",OVA,1.0,5.56,74
3991,Mahou Shoujo-tai Arusu the Adventure,"Adventure, Comedy, Fantasy, Magic",OVA,6.0,6.94,3208
25719,"Futsuu no Joshikousei ga [Locodol] Yattemita.: Nagarekawa, Annai Shitemita.","Comedy, Seinen",Special,1.0,6.94,6615
1625,Soul Link Special,"Adventure, Comedy, Ecchi, Military, Romance, Sci-Fi, Space",Special,1.0,6.02,1973
18831,Rinkaku,"Dementia, Horror, Music",Music,1.0,5.6,606
4150,Cosmos Pink Shock,"Comedy, Parody, Sci-Fi, Space",OVA,1.0,5.71,981
4903,Kyou no 5 no 2 (TV),"Comedy, Ecchi, School, Seinen",TV,13.0,7.3,22991
31925,White Tree,"Music, Romance",Music,1.0,5.18,104
33658,Girls und Panzer: Kore ga Hontou no Anzio-sen Desu! - Fushou - Akiyama Yukari no Sensha Kouza,"Military, School",Special,1.0,6.82,1114
28539,Garo Movie: Divine Flame,"Action, Demons, Fantasy, Magic, Supernatural",Movie,1.0,7.18,7179
33339,Zhongguo Jingqi Xiansheng,"Comedy, Supernatural, Thriller",ONA,63.0,6.96,386
28517,Ikenai Koto The Animation,Hentai,OVA,1.0,6.11,1689
12529,Time-Patrol Bon: Fujiko F. Fujio Anime Special - SF Adventure,"Action, Adventure",Special,1.0,5.46,83
13165,Paboo & Mojies,Kids,TV,52.0,4.0,113
8689,Born by Myself,Psychological,ONA,1.0,3.73,935
32947,Battery,"Drama, Slice of Life, Sports",TV,11.0,5.92,30270
19953,Zetsumetsu Kigu Shoujo: Amazing Twins,"Magic, Slice of Life",OVA,2.0,6.49,7418
9395,Miyanishi Tatsuya Gekijou: Omae Umasou da na,"Adventure, Kids",TV,20.0,6.58,833
4136,Penguin Musume♥Heart,"Comedy, Ecchi, School, Slice of Life",ONA,22.0,6.85,12195
4417,Hennako-chan,Comedy,ONA,6.0,6.04,129
12367,Shining Hearts: Shiawase no Pan,"Action, Fantasy",TV,12.0,6.21,27273
5351,Mobile Suit Gundam 00: Tenshitachi no Kiseki,"Action, Mecha, Sci-Fi",Special,1.0,7.33,4680
32741,Girls und Panzer der Film: Fushou - Akiyama Yukari no Sensha Kouza,"Military, School",Special,2.0,6.94,1667
21545,Choubakumatsu Shounen Seiki Takamaru,"Action, Comedy, Fantasy",OVA,2.0,6.44,92
1126,Figure 17: Tsubasa & Hikaru,"Sci-Fi, Slice of Life",TV,13.0,7.34,6860
33998,Sugar Bunnies: Taisetsu na Tomodachi e...,Kids,Special,1.0,5.0,46
5876,Izumo,"Adventure, Fantasy, Historical",OVA,2.0,6.26,276
5997,Sabu to Ichi Torimono Hikae,"Action, Adventure, Drama, Historical, Martial Arts, Police, Samurai, Shounen, Slice of Life",TV,52.0,7.1,494
4554,Dokkiri Doctor,"Comedy, Slice of Life",TV,26.0,6.64,472
30959,Charamaru-kun to Dokumaru-kun,"Kids, Super Power",OVA,1.0,7.4,36
32564,Tokiwa Kitareri!!,"Action, Magic, Shounen",Special,1.0,5.83,176
19855,Nobunagun,"Action, Supernatural",TV,13.0,6.83,43551
12091,X Bomber,"Action, Adventure, Kids, Mecha, Sci-Fi, Space",TV,25.0,5.94,199
28545,Nobunaga-kun no Minna de Yakusoku Hi no Youjin,"Drama, Kids",OVA,1.0,5.67,51
11541,Ad Lib Anime Kenkyuujo,Comedy,TV,38.0,5.29,677
9906,Sue Cat,"Adventure, Music, Shoujo",TV,40.0,6.27,116
12903,Tsushima Maru: Sayounara Okinawa,Historical,Movie,1.0,7.09,120
30483,Ginga Tetsudou 999: Akai Hoshi Betelgeuze - Inochi no Kagayaki,"Adventure, Drama, Sci-Fi, Space",Movie,1.0,6.53,206
30070,Shiroi Zou (1981),"Action, Historical",Movie,1.0,4.71,73
8749,Forestry,Comedy,Special,1.0,4.45,124
31236,Chieri to Cherry,"Adventure, Fantasy, Shoujo",Movie,1.0,6.0,180
31244,Makura no Danshi: Sono Ato no Makura no Danshi,Shoujo,Special,1.0,5.3,1432
26225,"Kii-chan Watashi, Umarete Kite Yokatta!","Drama, Kids",OVA,1.0,7.25,52
2084,NG Knight Ramune & 40,"Adventure, Comedy, Fantasy, Mecha, Shounen",TV,38.0,7.12,1056
31348,Xue Haizi,"Fantasy, Kids",Movie,1.0,6.6,51
20225,Umigame to Shounen,"Drama, Historical",Special,1.0,6.55,90
20509,Fate/kaleid liner Prisma☆Illya 2wei!,"Action, Comedy, Fantasy, Magic",TV,10.0,7.47,56859
15393,Sakura no Ondo,Drama,Movie,1.0,6.38,1498
1348,Bubblegum Crash,"Action, Adventure, Mecha, Sci-Fi, Shounen",OVA,3.0,6.67,4826
28111,Kaitou Gary no Nihonjin Kouryakuhou!,Drama,OVA,1.0,5.54,62
1739,Shibawanko no Wa no Kokoro,Kids,TV,80.0,6.27,369
